,DEPCOM,COM,SUPERFICIE,PMUN
6749,41268,VEILLEINS,4658.0,155.0
6750,02395,JUMENCOURT,615.0,155.0
6751,65332,OLEAC-DEBAT,195.0,155.0
6752,24411,SAINT-FRONT-SUR-NIZONNE,1333.0,155.0
6753,16054,LE BOUCHAGE,1647.0,155.0
6754,54098,BREMONCOURT,524.0,155.0
6755,80403,GUYENCOURT-SUR-NOYE,385.0,155.0
6756,79149,LHOUMOIS,987.0,155.0
6757,10091,CHAUDREY,1385.0,155.0
6758,26027,BARSAC,1582.0,155.0
6759,23204,SAINT-JULIEN-LE-CHATEL,1530.0,155.0
6760,54041,BAGNEUX,870.0,155.0
6761,15200,SAINT-MARTIN-CANTALES,1970.0,155.0
6762,80128,BOUVINCOURT-EN-VERMANDOIS,198.0,155.0
6763,58226,SAINT-AGNAN,2423.0,155.0
6764,02078,BESME,271.0,155.0
6765,24085,LA CASSAGNE,1511.0,155.0
6766,34339,VILLESPASSANS,1394.0,155.0
6767,32220,LUPPE-VIOLLES,767.0,155.0
6768,60376,MAISONCELLE-SAINT-PIERRE,426.0,156.0
6769,26043,BEAUVOISIN,951.0,156.0
6770,80658,QUIVIERES,685.0,156.0
6771,52029,AUTIGNY-LE-GRAND,358.0,156.0
6772,15110,LUGARDE,1342.0,156.0
6773,2B107,ERSA,2038.0,156.0
6774,70066,BETAUCOURT,720.0,156.0
6775,24039,BESSE,1668.0,156.0
6776,21428,MONTHELIE,318.0,156.0
6777,01341,SAINT-CHAMP,517.0,156.0
6778,70425,LA PROISELIERE-ET-LANGLE,703.0,156.0
6779,33129,CLEYRAC,610.0,156.0
6780,52203,FONTAINES-SUR-MARNE,643.0,156.0
6781,27657,TOUVILLE,356.0,156.0
6782,21620,TARSUL,943.0,156.0
6783,24282,MONSAGUEL,1156.0,156.0
6784,71181,DONZY-LE-PERTUIS,609.0,156.0
6785,32353,SABAILLAN,1093.0,156.0
6786,70444,LA RESIE-SAINT-MARTIN,328.0,156.0
6787,21093,BOUIX,1560.0,156.0
6788,60593,SAINT-PIERRE-LES-BITRY,347.0,156.0
6789,02350,GOUDELANCOURT-LES-PIERREPONT,876.0,156.0
6790,16034,BAZAC,492.0,156.0
6791,38301,PERCY,1583.0,156.0
6792,88055,BETTEGNEY-SAINT-BRICE,538.0,156.0
6793,32435,SIRAC,799.0,156.0
6794,27462,LE PLANQUAY,401.0,156.0
6795,73078,LA CHAPELLE-SAINT-MARTIN,257.0,156.0
6796,89182,FOURONNES,1793.0,156.0
6797,58143,LIMON,813.0,156.0
6798,09219,ORGIBET,763.0,156.0
6799,16252,ORIVAL,544.0,156.0
6800,73234,SAINT-FRANCOIS-DE-SALES,1441.0,156.0
6801,25591,VAUFREY,936.0,156.0
6802,50040,BEAUFICEL,913.0,156.0
6803,18128,LIMEUX,1330.0,156.0
6804,76403,MALLEVILLE-LES-GRES,307.0,156.0
6805,05013,BARCILLONNETTE,1969.0,156.0
6806,62118,BETHONSART,420.0,156.0
6807,61295,LA MOTTE-FOUQUET,945.0,156.0
6808,09290,SENTEIN,5866.0,156.0
6809,82156,SAINT-ARROUMEX,974.0,156.0
6810,60460,LA NEUVILLE-VAULT,453.0,156.0
6811,46111,FOURMAGNAC,373.0,156.0
6812,04183,SAINT-JULIEN-DU-VERDON,750.0,156.0
6813,14500,PIERREFITTE-EN-AUGE,547.0,156.0
